"from_id","to_id","dist_2016","dist_2021","dist_2026","diff_1621","diff_2126","diff_1626","change_pct"
"1","1",916,965,694,49,-271,-222,-0.24235807860262
"2","2",2320,2411,2728,91,317,408,0.175862068965517
"3","3",2744,2713,2777,-31,64,33,0.0120262390670554
"4","4",7902,8462,8251,560,-211,349,0.0441660339154644
"5","5",4248,4226,4149,-22,-77,-99,-0.0233050847457627
"6","6",3918,3938,3939,20,1,21,0.00535987748851455
"7","7",5628,5689,5784,61,95,156,0.0277185501066098
"8","8",3452,2843,2716,-609,-127,-736,-0.213209733487833
"9","9",4922,4619,4801,-303,182,-121,-0.0245835026412028
"10","10",6971,6824,7446,-147,622,475,0.0681394348013198
"11","11",4249,4032,4015,-217,-17,-234,-0.0550717815956696
"12","12",2943,3007,2854,64,-153,-89,-0.0302412504247367
"13","13",5051,5060,5067,9,7,16,0.00316768956642249
"14","14",1566,1563,1451,-3,-112,-115,-0.0734355044699872
"15","15",3088,2916,2791,-172,-125,-297,-0.0961787564766839
"16","16",7831,7679,7720,-152,41,-111,-0.0141744349380667
"17","17",5664,4759,4818,-905,59,-846,-0.149364406779661
"18","18",2847,2777,2787,-70,10,-60,-0.0210748155953635
"19","19",7587,8285,8340,698,55,753,0.0992487149070779
"20","20",8857,8821,8640,-36,-181,-217,-0.024500395167664
"21","21",5644,5759,5810,115,51,166,0.0294117647058824
"22","22",4240,4411,4385,171,-26,145,0.0341981132075472
"23","23",7723,7622,7959,-101,337,236,0.0305580732875825
"24","24",2810,2681,2884,-129,203,74,0.0263345195729537
"25","25",6389,6456,6526,67,70,137,0.0214431053372985
"26","26",8314,8271,8151,-43,-120,-163,-0.019605484724561
"27","27",5211,5116,5344,-95,228,133,0.0255229322586836
"28","28",9193,8824,8807,-369,-17,-386,-0.0419884694876536
"29","29",5795,5770,5783,-25,13,-12,-0.00207075064710958
"30","30",4600,4671,4658,71,-13,58,0.0126086956521739
"31","31",4857,4909,4900,52,-9,43,0.0088532015647519
"32","32",5545,5574,5332,29,-242,-213,-0.0384129846708747
"33","33",6604,6499,6484,-105,-15,-120,-0.0181708055723804
"34","34",5274,5312,5334,38,22,60,0.0113765642775882
"35","35",6435,6436,6827,1,391,392,0.0609168609168609
"36","36",6274,6296,6012,22,-284,-262,-0.0417596429709914
"37","37",5050,4939,4878,-111,-61,-172,-0.0340594059405941
"38","38",6816,6716,6537,-100,-179,-279,-0.0409330985915493
"39","39",11260,10760,10959,-500,199,-301,-0.0267317939609236
"40","40",3273,3297,3288,24,-9,15,0.00458295142071494
"41","41",11452,11688,11862,236,174,410,0.0358016067062522
"42","42",11301,11305,11568,4,263,267,0.0236262277674542
"43","43",4481,4446,5073,-35,627,592,0.132113367551886
"44","44",7304,7526,7573,222,47,269,0.036829134720701
"45","45",3659,3231,2965,-428,-266,-694,-0.18966930855425
"46","46",5779,5453,5350,-326,-103,-429,-0.0742342965911057
"47","47",10156,10227,10134,71,-93,-22,-0.00216620716817645
"48","48",5854,5369,5352,-485,-17,-502,-0.0857533310556884
"49","49",9592,9295,9443,-297,148,-149,-0.015533778148457
"50","50",6527,6543,6551,16,8,24,0.00367703385935345
"51","51",3316,3300,2955,-16,-345,-361,-0.108866103739445
"52","52",7681,8276,8249,595,-27,568,0.0739487045957558
"53","53",11570,11634,11512,64,-122,-58,-0.00501296456352636
"54","54",4547,4612,4637,65,25,90,0.019793270288102
"55","55",4397,4461,4427,64,-34,30,0.00682283375028428
"56","56",5065,5136,4990,71,-146,-75,-0.0148075024679171
"57","57",2940,2891,2865,-49,-26,-75,-0.0255102040816327
"58","58",3038,3027,3138,-11,111,100,0.032916392363397
"59","59",8060,8026,7960,-34,-66,-100,-0.0124069478908189
"60","60",9839,9907,9933,68,26,94,0.00955381644476065
"61","61",3927,3833,3570,-94,-263,-357,-0.0909090909090909
"62","62",12129,12334,11692,205,-642,-437,-0.0360293511418913
"63","63",6429,6367,6405,-62,38,-24,-0.00373308446103593
"64","64",6482,5737,5693,-745,-44,-789,-0.121721690836162
"65","65",2727,2526,2588,-201,62,-139,-0.050971763843051
"66","66",4367,4376,3834,9,-542,-533,-0.122051751774674
"67","67",4068,4050,4099,-18,49,31,0.0076204523107178
"68","68",6061,6159,5719,98,-440,-342,-0.0564263322884013
"69","69",5899,6161,5870,262,-291,-29,-0.00491608747245296
"70","70",2325,2626,3036,301,410,711,0.305806451612903
"71","71",7245,7330,7282,85,-48,37,0.00510697032436163
"72","72",1969,2291,2042,322,-249,73,0.037074657186389
"73","73",6165,6123,5947,-42,-176,-218,-0.0353609083536091
"74","74",4163,4130,4225,-33,95,62,0.0148931059332212
"75","75",6602,6531,6552,-71,21,-50,-0.00757346258709482
"76","76",3238,2313,2450,-925,137,-788,-0.243360098826436
"77","77",7912,7733,8036,-179,303,124,0.0156723963599596
"78","78",12457,12481,12745,24,264,288,0.0231195311872843
"79","79",1666,1219,1396,-447,177,-270,-0.162064825930372
"80","80",8853,8869,8904,16,35,51,0.00576075906472382
"81","81",4831,4717,4758,-114,41,-73,-0.015110743117367
"82","82",5317,5181,5023,-136,-158,-294,-0.0552943389129208
"83","83",4881,4665,4620,-216,-45,-261,-0.0534726490473264
"84","84",3614,3582,3477,-32,-105,-137,-0.0379081350304372
"85","85",4620,4622,4665,2,43,45,0.00974025974025974
"86","86",5171,5038,5313,-133,275,142,0.0274608392960743
"87","87",7617,7523,7380,-94,-143,-237,-0.031114612051989
"88","88",4437,4287,4351,-150,64,-86,-0.0193824656299301
"89","89",1188,1167,1196,-21,29,8,0.00673400673400673
"90","90",11306,11084,11282,-222,198,-24,-0.00212276667256324
"91","91",4449,4376,4492,-73,116,43,0.00966509327938863
"92","92",3457,3453,3562,-4,109,105,0.0303731559155337
"93","93",12803,12601,12571,-202,-30,-232,-0.0181207529485277
"94","94",5551,5378,5744,-173,366,193,0.0347685101783462
"95","95",3390,3507,3563,117,56,173,0.0510324483775811
"96","96",9903,9521,9346,-382,-175,-557,-0.0562455821468242
"97","97",11176,11020,11393,-156,373,217,0.0194166070150322
"98","98",7615,7578,7527,-37,-51,-88,-0.0115561391989494
"99","99",5573,5792,5706,219,-86,133,0.0238650636999821
"100","100",913,913,943,0,30,30,0.0328587075575027
"101","101",5537,5546,5626,9,80,89,0.0160736861116128
"102","102",11089,11492,11364,403,-128,275,0.0247993507079087
"103","103",6543,6593,6619,50,26,76,0.0116154669112028
"104","104",4581,4368,4489,-213,121,-92,-0.0200829513206723
"105","105",6012,6074,5931,62,-143,-81,-0.0134730538922156
"106","106",3041,3014,3057,-27,43,16,0.00526142716211772
"107","107",3180,2963,2950,-217,-13,-230,-0.0723270440251572
"108","108",3562,2387,2406,-1175,19,-1156,-0.324536777091522
"109","109",8652,8593,8621,-59,28,-31,-0.00358298659269533
"110","110",5051,5197,5065,146,-132,14,0.00277172837061968
"111","111",7518,6897,6958,-621,61,-560,-0.074487895716946
"112","112",4930,4928,4877,-2,-51,-53,-0.0107505070993915
"113","113",10311,10248,10044,-63,-204,-267,-0.0258946755891766
"114","114",8707,8717,8661,10,-56,-46,-0.00528310554726082
"115","115",9936,10162,9952,226,-210,16,0.00161030595813205
"116","116",8624,8935,8509,311,-426,-115,-0.013334879406308
"117","117",7130,7032,7029,-98,-3,-101,-0.0141654978962132
"118","118",1684,1653,1590,-31,-63,-94,-0.0558194774346793
"119","119",6595,6487,6479,-108,-8,-116,-0.0175890826383624
"120","120",3140,3049,2865,-91,-184,-275,-0.0875796178343949
"121","121",10351,10321,10135,-30,-186,-216,-0.0208675490290793
"122","122",1912,1927,2288,15,361,376,0.196652719665272
"123","123",2300,2320,2093,20,-227,-207,-0.09
"124","124",3423,2970,2935,-453,-35,-488,-0.142565001460707
"125","125",9461,9168,9162,-293,-6,-299,-0.031603424585139
"126","126",7789,7789,7994,0,205,205,0.026319168057517
"127","127",4079,4066,4240,-13,174,161,0.0394704584456975
"128","128",4789,4851,4962,62,111,173,0.0361244518688662
"129","129",9445,9416,9539,-29,123,94,0.00995235574377978
"130","130",6238,7064,7081,826,17,843,0.135139467778134
"131","131",7121,7129,7454,8,325,333,0.046763095070917
"132","132",1550,1551,1572,1,21,22,0.0141935483870968
"133","133",3520,3462,3375,-58,-87,-145,-0.0411931818181818
"134","134",4961,4677,4570,-284,-107,-391,-0.0788147550896997
"135","135",8152,8055,8150,-97,95,-2,-0.000245338567222767
"136","136",7048,6592,6688,-456,96,-360,-0.0510783200908059
"137","137",4577,4572,4557,-5,-15,-20,-0.00436967445925279
"138","138",3707,3742,3772,35,30,65,0.0175343943889938
"139","139",3343,3361,3400,18,39,57,0.0170505533951541
"140","140",3601,3432,3577,-169,145,-24,-0.00666481532907526
"141","141",2987,3037,3046,50,9,59,0.0197522597924339
"142","142",1682,1427,1525,-255,98,-157,-0.0933412604042806
"143","143",3533,3394,3462,-139,68,-71,-0.0200962354939145
"144","144",6065,5996,6017,-69,21,-48,-0.00791426215993405
"145","145",5887,5810,5809,-77,-1,-78,-0.0132495328690335
"146","146",4539,4255,4352,-284,97,-187,-0.0411985018726592
"147","147",2619,2778,2826,159,48,207,0.0790378006872852
"148","148",8602,8562,8618,-40,56,16,0.00186003255056963
"149","149",6221,5955,5855,-266,-100,-366,-0.0588329850506349
"150","150",2632,2807,2651,175,-156,19,0.00721884498480243
"151","151",8060,8076,8114,16,38,54,0.00669975186104218
"152","152",7022,7020,6951,-2,-69,-71,-0.01011107946454
"153","153",8088,8517,8883,429,366,795,0.0982937685459941
"154","154",6619,6667,6930,48,263,311,0.0469859495392053
"155","155",3571,3547,3402,-24,-145,-169,-0.0473256790814898
"156","156",7958,7932,7887,-26,-45,-71,-0.00892183965820558
"157","157",7273,7050,7236,-223,186,-37,-0.00508730922590403
"158","158",11022,11026,9166,4,-1860,-1856,-0.168390491743785
"159","159",8339,7902,7735,-437,-167,-604,-0.0724307470919775
"160","160",6491,6456,6406,-35,-50,-85,-0.0130950546911108
"161","161",5312,5453,5963,141,510,651,0.122552710843373
"162","162",1226,853,720,-373,-133,-506,-0.412724306688418
"163","163",5833,5650,5572,-183,-78,-261,-0.0447454140236585
"164","164",4352,4332,4180,-20,-152,-172,-0.0395220588235294
"165","165",6887,6955,7113,68,158,226,0.0328154493974154
"166","166",9627,9769,9577,142,-192,-50,-0.00519372597901735
"167","167",1747,2050,1418,303,-632,-329,-0.188322839152833
"168","168",6653,6639,7154,-14,515,501,0.0753043739666316
"169","169",13128,12580,12746,-548,166,-382,-0.0290981109079829
"170","170",12581,12711,12366,130,-345,-215,-0.0170892615849297
"171","171",3988,3773,3968,-215,195,-20,-0.00501504513540622
"172","172",5624,5825,5874,201,49,250,0.044452347083926
"173","173",8136,7966,8066,-170,100,-70,-0.00860373647984267
"174","174",11867,11829,11832,-38,3,-35,-0.00294935535518665
"175","175",4686,4864,4786,178,-78,100,0.0213401621852326
"176","176",6774,6128,6084,-646,-44,-690,-0.101860053144376
"177","177",7128,7094,7157,-34,63,29,0.00406846240179573
"178","178",8986,8980,9350,-6,370,364,0.0405074560427331
"179","179",8671,8683,8633,12,-50,-38,-0.00438242417252912
"180","180",4888,4928,4795,40,-133,-93,-0.0190261865793781
"181","181",9467,9600,8495,133,-1105,-972,-0.102672441111228
"182","182",3500,3507,3396,7,-111,-104,-0.0297142857142857
"183","183",7809,7788,7755,-21,-33,-54,-0.00691509796388782
"184","184",11186,11178,11415,-8,237,229,0.0204720185946719
"185","185",6466,5947,5705,-519,-242,-761,-0.11769254562326
"186","186",5614,6625,6606,1011,-19,992,0.176701104381902
"187","187",13661,14354,14230,693,-124,569,0.0416514164409633
