"from_id","to_id","dist_2016","dist_2021","dist_2026","diff_1621","diff_2126","diff_1626","change_pct"
"1","1",6973,7086,6807,113,-279,-166,-0.0238061092786462
"2","2",7135,7007,7377,-128,370,242,0.0339173090399439
"3","3",4823,4992,4896,169,-96,73,0.0151358075886378
"4","4",4963,4819,4608,-144,-211,-355,-0.0715293169453959
"5","5",4867,4363,4285,-504,-78,-582,-0.119580850626669
"6","6",8438,8406,8621,-32,215,183,0.0216876036975587
"7","7",5081,4983,5915,-98,932,834,0.164140917142295
"8","8",8075,8225,8401,150,176,326,0.0403715170278638
"9","9",13944,14938,14065,994,-873,121,0.00867756741250717
"10","10",6233,6550,7090,317,540,857,0.137493983635489
"11","11",6929,6580,7345,-349,765,416,0.0600375234521576
"12","12",6643,6636,7479,-7,843,836,0.125846755983742
"13","13",2184,2290,2252,106,-38,68,0.0311355311355311
"14","14",1380,1371,1353,-9,-18,-27,-0.0195652173913043
"15","15",7187,7162,6742,-25,-420,-445,-0.0619173507722276
"16","16",2564,2564,2740,0,176,176,0.0686427457098284
"17","17",6468,6427,6688,-41,261,220,0.0340136054421769
"18","18",5148,4977,4685,-171,-292,-463,-0.0899378399378399
"19","19",5538,5568,4919,30,-649,-619,-0.111773203322499
"20","20",5390,5404,5223,14,-181,-167,-0.0309833024118738
"21","21",2668,2612,2515,-56,-97,-153,-0.0573463268365817
"22","22",9779,10077,9789,298,-288,10,0.0010225994477963
"23","23",7047,6908,6773,-139,-135,-274,-0.0388817936710657
"24","24",3801,3817,4023,16,206,222,0.058405682715075
"25","25",7967,7721,8508,-246,787,541,0.0679051085728631
"26","26",4649,4600,4321,-49,-279,-328,-0.0705528070552807
"27","27",6098,6176,6493,78,317,395,0.0647753361757953
"28","28",7606,7464,7637,-142,173,31,0.00407572968708914
"29","29",4734,4603,4499,-131,-104,-235,-0.0496408956485002
"30","30",5200,5183,5388,-17,205,188,0.0361538461538462
"31","31",961,1108,898,147,-210,-63,-0.0655567117585848
"32","32",8536,8117,9040,-419,923,504,0.0590440487347704
"33","33",10605,11224,11412,619,188,807,0.0760961810466761
"34","34",7299,6814,7481,-485,667,182,0.0249349225921359
"35","35",4205,4048,4275,-157,227,70,0.0166468489892985
"36","36",5878,5487,5689,-391,202,-189,-0.0321537938074175
"37","37",4286,5641,4471,1355,-1170,185,0.043163789080728
"38","38",6430,6051,5765,-379,-286,-665,-0.103421461897356
"39","39",9232,8987,8942,-245,-45,-290,-0.0314124783362218
"40","40",12756,12230,13116,-526,886,360,0.0282220131702728
"41","41",5182,5399,5458,217,59,276,0.0532612890775762
"42","42",12504,12056,13240,-448,1184,736,0.0588611644273832
"43","43",8524,8326,8129,-198,-197,-395,-0.0463397465978414
"44","44",7788,7383,7602,-405,219,-186,-0.0238828967642527
"45","45",4949,4885,5003,-64,118,54,0.0109112952111538
"46","46",9869,9781,9924,-88,143,55,0.00557300638362549
"47","47",2800,2851,3062,51,211,262,0.0935714285714286
"48","48",7517,7501,7203,-16,-298,-314,-0.0417719835040575
"49","49",8226,8013,7919,-213,-94,-307,-0.037320690493557
"50","50",3370,3649,3083,279,-566,-287,-0.0851632047477745
"51","51",10571,10371,10427,-200,56,-144,-0.0136221738719137
"52","52",5457,5483,5059,26,-424,-398,-0.0729338464357706
"53","53",7509,7484,7732,-25,248,223,0.0296976960980157
"54","54",8019,7725,7142,-294,-583,-877,-0.109365257513406
"55","55",6446,6195,6851,-251,656,405,0.062829661805771
"56","56",9576,9757,10062,181,305,486,0.0507518796992481
"57","57",6520,6745,6419,225,-326,-101,-0.0154907975460123
"58","58",5513,5661,5752,148,91,239,0.0433520769091239
"59","59",3259,3315,3240,56,-75,-19,-0.00583000920527769
"60","60",7861,8173,8541,312,368,680,0.0865029894415469
"61","61",2609,2609,2602,0,-7,-7,-0.00268302031429667
"62","62",8121,8297,8596,176,299,475,0.058490333702746
"63","63",8325,8414,9364,89,950,1039,0.124804804804805
"64","64",11273,11665,10617,392,-1048,-656,-0.0581921405127295
"65","65",4203,4178,4338,-25,160,135,0.0321199143468951
"66","66",3808,3928,3915,120,-13,107,0.0280987394957983
"67","67",14195,12904,13047,-1291,143,-1148,-0.0808735470235999
"68","68",5012,5036,5376,24,340,364,0.0726256983240224
"69","69",12162,12154,12027,-8,-127,-135,-0.0111001480019734
