"from_id","to_id","dist_2016","dist_2021","dist_2026","diff_1621","diff_2126","diff_1626","change_pct"
"1","1",16665,16493,16817,-172,324,152,0.00912091209120912
"2","2",12026,12047,12147,21,100,121,0.0100615333444204
"3","3",9266,9040,9311,-226,271,45,0.00485646449384848
"4","4",3954,3665,3803,-289,138,-151,-0.0381891755184623
"5","5",1182,1192,1092,10,-100,-90,-0.0761421319796954
"6","6",3104,3181,3157,77,-24,53,0.0170747422680412
"7","7",9489,9403,9470,-86,67,-19,-0.00200231847402255
"8","8",10741,10381,10470,-360,89,-271,-0.0252304254724886
"9","9",7263,7212,7411,-51,199,148,0.0203772545779981
"10","10",7307,7430,7273,123,-157,-34,-0.00465307239633228
"11","11",10072,10153,10158,81,5,86,0.0085385226370135
"12","12",14244,14192,14632,-52,440,388,0.0272395394552092
"13","13",10826,10864,10902,38,38,76,0.00702013670792536
"14","14",8514,8462,8467,-52,5,-47,-0.00552031947380785
"15","15",4068,4061,4401,-7,340,333,0.081858407079646
"16","16",9518,9362,9347,-156,-15,-171,-0.0179659592351334
"17","17",3633,3584,3367,-49,-217,-266,-0.0732177263969171
"18","18",8287,8337,8155,50,-182,-132,-0.0159285628092193
"19","19",4583,4585,4623,2,38,40,0.00872790748418067
"20","20",9867,9751,9793,-116,42,-74,-0.00749974663018141
"21","21",7563,7648,7589,85,-59,26,0.00343778923707523
"22","22",5764,5547,5772,-217,225,8,0.00138792505204719
"23","23",10032,10065,10220,33,155,188,0.0187400318979266
"24","24",2504,2370,2463,-134,93,-41,-0.0163738019169329
"25","25",4776,4761,4767,-15,6,-9,-0.00188442211055276
"26","26",4275,4404,4323,129,-81,48,0.0112280701754386
"27","27",8014,7737,7673,-277,-64,-341,-0.0425505365610182
"28","28",7694,7524,7698,-170,174,4,0.000519885625162464
"29","29",4798,4808,4748,10,-60,-50,-0.0104210087536474
"30","30",4896,4907,4829,11,-78,-67,-0.0136846405228758
"31","31",12947,12671,12958,-276,287,11,0.000849617672047579
"32","32",6146,6156,6213,10,57,67,0.0109013992840872
"33","33",3636,3609,3604,-27,-5,-32,-0.0088008800880088
"34","34",10318,10197,10206,-121,9,-112,-0.0108548168249661
"35","35",13511,13565,13159,54,-406,-352,-0.0260528458293243
"36","36",6183,6119,6158,-64,39,-25,-0.00404334465469837
"37","37",6176,6137,6089,-39,-48,-87,-0.0140867875647668
"38","38",4172,3980,3902,-192,-78,-270,-0.0647171620325983
"39","39",5071,4655,4561,-416,-94,-510,-0.100571879313745
"40","40",4382,4344,4307,-38,-37,-75,-0.0171154723870379
"41","41",12339,12406,12552,67,146,213,0.0172623389253586
"42","42",14785,14808,14804,23,-4,19,0.00128508623605005
"43","43",17509,17304,17590,-205,286,81,0.00462619224398881
"44","44",5048,5063,5209,15,146,161,0.0318938193343899
"45","45",9722,9890,9770,168,-120,48,0.00493725570870191
"46","46",13166,13276,13157,110,-119,-9,-0.000683578915388121
"47","47",11850,11851,11298,1,-553,-552,-0.0465822784810127
"48","48",5772,5801,5806,29,5,34,0.00589050589050589
"49","49",6412,6344,6186,-68,-158,-226,-0.0352464129756706
"50","50",3881,3877,3995,-4,118,114,0.0293738727132182
"51","51",8673,8249,8470,-424,221,-203,-0.0234059725585149
"52","52",6005,6011,6000,6,-11,-5,-0.000832639467110741
"53","53",1135,1209,749,74,-460,-386,-0.340088105726872
"54","54",3808,3757,3772,-51,15,-36,-0.00945378151260504
"55","55",7225,7432,7140,207,-292,-85,-0.0117647058823529
"56","56",2310,2180,2181,-130,1,-129,-0.0558441558441558
"57","57",9248,9004,8796,-244,-208,-452,-0.0488754325259516
"58","58",5401,5501,5281,100,-220,-120,-0.0222181077578226
"59","59",9243,9297,9419,54,122,176,0.0190414367629557
"60","60",8262,8397,8427,135,30,165,0.0199709513435004
"61","61",10851,10904,10887,53,-17,36,0.00331766657450926
"62","62",1920,2065,2021,145,-44,101,0.0526041666666667
"63","63",5645,5262,5268,-383,6,-377,-0.066784765279008
"64","64",10980,10801,10740,-179,-61,-240,-0.0218579234972678
"65","65",9574,9593,9633,19,40,59,0.00616252350114894
"66","66",13680,13823,12866,143,-957,-814,-0.0595029239766082
"67","67",11683,11494,11713,-189,219,30,0.00256783360438244
"68","68",9523,9419,9282,-104,-137,-241,-0.0253071511078442
"69","69",7521,7519,7518,-2,-1,-3,-0.000398883127243718
"70","70",3768,3771,3972,3,201,204,0.054140127388535
"71","71",2140,2141,2140,1,-1,0,0
"72","72",15194,15073,16109,-121,1036,915,0.0602211399236541
"73","73",5022,4964,4962,-58,-2,-60,-0.01194743130227
"74","74",16928,16888,16611,-40,-277,-317,-0.018726370510397
"75","75",8987,8989,8429,2,-560,-558,-0.062089685100701
"76","76",9097,9014,9038,-83,24,-59,-0.00648565461141036
"77","77",5132,4795,5106,-337,311,-26,-0.00506625097427903
"78","78",2795,2794,2634,-1,-160,-161,-0.057602862254025
"79","79",5971,5932,5994,-39,62,23,0.00385195109696868
"80","80",1343,1335,1335,-8,0,-8,-0.00595681310498883
"81","81",6603,6736,6478,133,-258,-125,-0.018930789035287
"82","82",2051,1877,1970,-174,93,-81,-0.0394929302779132
"83","83",9806,9810,10079,4,269,273,0.0278400978992454
"84","84",2098,2143,2308,45,165,210,0.100095328884652
"85","85",3897,3921,3921,24,0,24,0.00615858352578907
"86","86",4592,4552,4557,-40,5,-35,-0.00762195121951219
"87","87",6609,6497,6510,-112,13,-99,-0.0149795733091239
"88","88",11829,11858,11538,29,-320,-291,-0.0246005579507989
"89","89",5473,5656,5428,183,-228,-45,-0.0082221816188562
"90","90",8264,8198,8175,-66,-23,-89,-0.0107696030977735
"91","91",9944,9839,9896,-105,57,-48,-0.00482703137570394
"92","92",6646,6656,6706,10,50,60,0.00902798675895275
"93","93",2220,2422,2405,202,-17,185,0.0833333333333333
"94","94",6166,5995,6367,-171,372,201,0.0325981187155368
"95","95",6179,6178,6039,-1,-139,-140,-0.022657387926849
"96","96",8931,8911,9021,-20,110,90,0.0100772589855559
"97","97",9745,9764,9723,19,-41,-22,-0.00225756798358132
"98","98",2597,2447,2479,-150,32,-118,-0.045437042741625
"99","99",7939,7864,7913,-75,49,-26,-0.00327497165889911
"100","100",9992,9943,9931,-49,-12,-61,-0.0061048839071257
"101","101",5995,6083,6315,88,232,320,0.0533778148457048
"102","102",11267,11126,11609,-141,483,342,0.03035413153457
"103","103",9407,9392,9744,-15,352,337,0.0358243860954608
"104","104",4628,4645,4727,17,82,99,0.0213915298184961
"105","105",4459,4460,4444,1,-16,-15,-0.00336398295581969
"106","106",1096,912,1030,-184,118,-66,-0.0602189781021898
"107","107",8683,8529,8515,-154,-14,-168,-0.0193481515605206
"108","108",11943,11896,11955,-47,59,12,0.00100477267018337
"109","109",7822,7917,7273,95,-644,-549,-0.0701866530299156
"110","110",11640,11588,11722,-52,134,82,0.0070446735395189
"111","111",7679,7597,8065,-82,468,386,0.0502669618439901
"112","112",5378,5388,5368,10,-20,-10,-0.00185942729639271
"113","113",8093,8094,7687,1,-407,-406,-0.050166810824169
"114","114",6744,6701,6990,-43,289,246,0.0364768683274021
"115","115",1267,1254,1415,-13,161,148,0.11681136543015
"116","116",1671,1671,1564,0,-107,-107,-0.064033512866547
"117","117",10147,9918,10153,-229,235,6,0.00059130777569725
"118","118",10251,10091,10033,-160,-58,-218,-0.0212662179299581
"119","119",12336,12346,12804,10,458,468,0.0379377431906615
"120","120",2849,3028,2838,179,-190,-11,-0.00386100386100386
"121","121",11899,11603,11707,-296,104,-192,-0.0161358097319102
"122","122",10890,10876,11097,-14,221,207,0.0190082644628099
"123","123",7968,8013,7933,45,-80,-35,-0.0043925702811245
"124","124",9660,9381,10209,-279,828,549,0.056832298136646
"125","125",8455,8337,8657,-118,320,202,0.0238911886457717
"126","126",1617,1633,1669,16,36,52,0.0321583178726036
"127","127",5210,5244,5241,34,-3,31,0.00595009596928983
"128","128",12609,12588,13025,-21,437,416,0.0329923070822428
"129","129",4358,4371,4218,13,-153,-140,-0.0321248279027077
"130","130",7967,7843,7810,-124,-33,-157,-0.0197062884398142
"131","131",7724,7645,7891,-79,246,167,0.021620921802175
"132","132",18025,17999,17567,-26,-432,-458,-0.0254091539528433
"133","133",5760,5782,5768,22,-14,8,0.00138888888888889
"134","134",11485,11432,11529,-53,97,44,0.00383108402263822
"135","135",8177,8240,8247,63,7,70,0.00856059679589091
"136","136",6804,6825,6968,21,143,164,0.024103468547913
"137","137",3433,3193,3182,-240,-11,-251,-0.0731138945528692
"138","138",6982,6773,6579,-209,-194,-403,-0.0577198510455457
"139","139",1745,1364,1361,-381,-3,-384,-0.220057306590258
"140","140",9568,9438,9464,-130,26,-104,-0.0108695652173913
"141","141",3669,3543,3497,-126,-46,-172,-0.0468792586535841
"142","142",8708,8679,8702,-29,23,-6,-0.000689021589343133
"143","143",3771,3775,3764,4,-11,-7,-0.00185627154600902
"145","145",1979,2081,2064,102,-17,85,0.0429509853461344
"146","146",6165,6225,6194,60,-31,29,0.00470397404703974
"147","147",9876,9619,10061,-257,442,185,0.0187322802754151
"148","148",8139,8133,7850,-6,-283,-289,-0.0355080476717041
"149","149",6224,6200,6481,-24,281,257,0.0412917737789203
