"from_id","to_id","dist_2018","dist_2020","dist_2022","change_pct"
"1","1",1666,1727,1727,0.0366146458583433
"2","2",2668,2675,2673,0.00187406296851574
"3","3",2855,2985,2985,0.0455341506129597
"4","4",4159,4160,4160,0.000240442414041837
"15067","15067",4159,4160,4160,0.000240442414041837
"5","5",1609,1568,1566,-0.0267246737103791
"6","6",1859,1859,1753,-0.0570199031737493
"16243","16243",1859,1859,1753,-0.0570199031737493
"7","7",5376,5375,5377,0.000186011904761905
"8","8",3486,1534,1422,-0.592082616179002
"9","9",3251,3218,3210,-0.0126115041525684
"10","10",2370,2362,2362,-0.00337552742616034
"11","11",1490,1490,1496,0.00402684563758389
"12","12",3212,3205,3204,-0.0024906600249066
"13","13",11608,11470,11470,-0.0118883528600965
"14","14",2522,2715,2672,0.0594766058683584
"130","130",2522,2715,2672,0.0594766058683584
"15","15",3764,2990,2990,-0.205632306057386
"16","16",4170,3081,5894,0.413429256594724
"17","17",6496,6495,6488,-0.00123152709359606
"7432","7432",6496,6495,6488,-0.00123152709359606
"18","18",4254,3109,3104,-0.270333803479079
"19","19",2307,2307,2308,0.000433463372345037
"20","20",8344,7759,7778,-0.0678331735378715
"21","21",6759,6547,6347,-0.060955762686788
"22","22",1757,1757,1756,-0.000569151963574274
"12534","12534",1757,1757,1756,-0.000569151963574274
"23","23",6401,6420,6334,-0.0104671145133573
"24","24",4544,4118,4118,-0.09375
"25","25",3329,2707,2704,-0.187744067287474
"26","26",3834,3811,3807,-0.00704225352112676
"27","27",643,643,468,-0.272161741835148
"28","28",3284,3294,3275,-0.00274056029232643
"29","29",2419,2246,2447,0.0115750310045473
"30","30",4739,4739,4691,-0.0101287191390589
"31","31",4327,4327,4328,0.000231107002542177
"32","32",7063,7240,16348,1.31459719665864
"13022","13022",7063,7240,16348,1.31459719665864
"33","33",8668,8583,8505,-0.0188047992616521
"34","34",959,959,1372,0.430656934306569
"35","35",2035,2035,2037,0.000982800982800983
"36","36",2699,2731,2737,0.0140792886254168
"37","37",1337,1337,1337,0
"38","38",2568,2367,2367,-0.0782710280373832
"39","39",2217,2217,2864,0.291835814163284
"40","40",1940,1938,1628,-0.160824742268041
"41","41",3213,3219,3182,-0.00964830376595082
"12674","12674",3213,3219,3182,-0.00964830376595082
"15297","15297",3213,3219,3182,-0.00964830376595082
"42","42",2410,2410,1603,-0.334854771784232
"7675","7675",2410,2410,1603,-0.334854771784232
"18844","18844",2410,2410,1603,-0.334854771784232
"43","43",2396,2396,2403,0.00292153589315526
"44","44",2439,2443,2455,0.00656006560065601
"45","45",6531,3822,3822,-0.414790996784566
"46","46",1589,1464,1464,-0.078665827564506
"11200","11200",1589,1464,1464,-0.078665827564506
"47","47",1706,1786,1790,0.0492379835873388
"48","48",6624,6602,6631,0.00105676328502415
"49","49",5893,5743,4954,-0.159341591718989
"50","50",3464,3412,3412,-0.0150115473441109
"51","51",7156,7155,7324,0.0234768026830632
"52","52",4359,4359,4365,0.00137646249139711
"53","53",8105,8095,9124,0.125724861196792
"54","54",3390,3445,3446,0.0165191740412979
"55","55",3129,3129,3327,0.0632790028763183
"56","56",2890,2890,2891,0.000346020761245675
"57","57",18736,16795,16956,-0.0950042698548249
"58","58",5542,5542,5542,0
"59","59",3306,3353,3415,0.0329703569267998
"60","60",1622,1622,1693,0.0437731196054254
"6697","6697",1622,1622,1693,0.0437731196054254
"61","61",5022,4932,4821,-0.0400238948626045
"62","62",2036,2036,1934,-0.050098231827112
"63","63",3165,3003,3004,-0.05086887835703
"1255","1255",3165,3003,3004,-0.05086887835703
"11738","11738",3165,3003,3004,-0.05086887835703
"64","64",4215,4215,4225,0.00237247924080664
"15420","15420",4215,4215,4225,0.00237247924080664
"65","65",2674,2674,2674,0
"6592","6592",2674,2674,2674,0
"66","66",4877,5588,4609,-0.0549518146401476
"67","67",2294,2294,2259,-0.0152571926765475
"68","68",3219,3219,3225,0.00186393289841566
"69","69",2450,2503,2473,0.00938775510204082
"70","70",3820,3820,3819,-0.000261780104712042
"71","71",9416,9410,8643,-0.0820943075615973
"72","72",2415,2415,2323,-0.0380952380952381
"73","73",8233,4838,4838,-0.412364873071784
"74","74",2174,2174,2398,0.103035878564857
"14969","14969",2174,2174,2398,0.103035878564857
"75","75",1573,1199,1271,-0.191989828353465
"76","76",5517,4939,5209,-0.0558274424506072
"77","77",5465,6119,6149,0.12516010978957
"78","78",5770,4236,4242,-0.264818024263432
"79","79",1744,1744,1734,-0.00573394495412844
"80","80",5420,5420,5420,0
"81","81",6219,6219,6449,0.0369834378517447
"82","82",2292,2298,1953,-0.147905759162304
"83","83",2929,2929,2929,0
"84","84",4844,4845,4847,0.000619322873658134
"85","85",1765,1819,1819,0.0305949008498584
"86","86",2456,2456,2457,0.000407166123778502
"6641","6641",2456,2456,2457,0.000407166123778502
"87","87",1215,1264,1263,0.0395061728395062
"88","88",1561,1561,1557,-0.0025624599615631
"18121","18121",1561,1561,1557,-0.0025624599615631
"89","89",3774,3751,2476,-0.343932167461579
"1253","1253",3774,3751,2476,-0.343932167461579
"90","90",2544,2542,2545,0.000393081761006289
"91","91",1223,1301,1301,0.0637775960752249
"92","92",9467,9248,9298,-0.0178514841026724
"93","93",2589,2589,2589,0
"94","94",3441,3441,3424,-0.004940424295263
"95","95",2810,2809,2809,-0.000355871886120996
"96","96",2711,2716,2716,0.00184433788270011
"97","97",1645,1494,1494,-0.0917933130699088
"98","98",2728,3967,3957,0.450513196480938
"99","99",3748,2469,2461,-0.343383137673426
"100","100",2902,2503,2784,-0.0406616126809097
"101","101",8211,8214,7716,-0.0602849835586408
"102","102",3778,3778,3772,-0.00158814187400741
"103","103",4385,4383,4389,0.000912200684150513
"14163","14163",4385,4383,4389,0.000912200684150513
"104","104",3586,4232,4232,0.180145008365867
"5262","5262",3586,4232,4232,0.180145008365867
"105","105",1729,1729,1736,0.00404858299595142
"106","106",2593,2593,2607,0.00539915156189742
"107","107",1575,1575,1597,0.013968253968254
"108","108",3916,3916,3929,0.0033197139938713
"109","109",5951,5950,5580,-0.0623424634515208
"110","110",6059,6059,6118,0.00973758045882159
"111","111",2731,1244,1244,-0.544489198095936
"112","112",1647,1656,1652,0.00303582270795386
"113","113",3632,3441,3586,-0.0126651982378855
"114","114",6729,6729,6731,0.000297220983801456
"115","115",8743,8641,8162,-0.066453162530024
"116","116",2321,3385,3934,0.694959069366652
"117","117",4507,4507,4456,-0.0113157310849789
"118","118",6339,6391,6299,-0.00631014355576589
"119","119",2212,2210,2257,0.0203435804701627
"120","120",2607,2607,2610,0.00115074798619102
"121","121",1841,1842,1842,0.000543183052688756
"6913","6913",1841,1842,1842,0.000543183052688756
"122","122",6373,5151,5093,-0.200847324650871
"123","123",9673,9673,9529,-0.0148867983045591
"124","124",2825,2513,2516,-0.109380530973451
"1803","1803",2825,2513,2516,-0.109380530973451
"125","125",1955,1955,1956,0.00051150895140665
"13491","13491",1955,1955,1956,0.00051150895140665
"126","126",8038,8104,8104,0.00821099776063697
"127","127",3411,3268,3240,-0.050131926121372
"128","128",7564,7672,7674,0.0145425700687467
"6090","6090",7564,7672,7674,0.0145425700687467
"129","129",2398,2398,2398,0
"14938","14938",2398,2398,2398,0
"131","131",5643,5630,5868,0.0398724082934609
"132","132",5114,5392,5480,0.0715682440359797
"133","133",1578,1578,1374,-0.129277566539924
"134","134",3522,3539,3550,0.00795002839295855
"135","135",6292,6277,6338,0.00731087094723458
"17321","17321",6292,6277,6338,0.00731087094723458
"136","136",2082,2092,1987,-0.0456292026897214
"137","137",3081,1245,2390,-0.224277831872769
"3952","3952",3081,1245,2390,-0.224277831872769
"138","138",1726,1524,1525,-0.116454229432213
"139","139",1568,1570,1570,0.00127551020408163
"140","140",3757,3758,4034,0.073729039126963
"141","141",7187,7187,3994,-0.444274384304995
"142","142",1225,1504,1397,0.140408163265306
"18414","18414",1225,1504,1397,0.140408163265306
"143","143",2411,2445,2445,0.0141020323517213
"144","144",1572,1570,1573,0.000636132315521629
"145","145",3715,3868,4949,0.332166890982503
"146","146",3586,3586,3479,-0.0298382598996096
"147","147",2562,2432,2317,-0.0956284153005464
"148","148",1686,1677,1677,-0.00533807829181495
"149","149",8654,7294,7529,-0.129997688929975
"150","150",1830,1830,1830,0
"151","151",3048,2208,2208,-0.275590551181102
"152","152",4478,4478,4478,0
"153","153",2585,2466,2466,-0.0460348162475822
"154","154",1371,1369,1361,-0.00729394602479942
"155","155",6819,6819,6774,-0.0065992080950286
"156","156",4800,4740,4725,-0.015625
"157","157",5087,5071,5053,-0.00668370355808925
"158","158",5251,5251,5309,0.0110455151399733
"159","159",3506,2031,2030,-0.420992584141472
"160","160",3991,3638,3814,-0.0443497870207968
"161","161",7992,8137,8110,0.0147647647647648
"162","162",5239,5235,5237,-0.000381752242794426
"163","163",6012,5892,7321,0.21773120425815
"164","164",3060,3053,3110,0.0163398692810458
"165","165",2850,3191,3192,0.12
"166","166",3786,3831,3793,0.00184891706286318
"167","167",2978,2978,3157,0.0601074546675621
"168","168",12368,12288,12354,-0.00113195342820181
"169","169",1248,1236,1235,-0.0104166666666667
"12580","12580",1248,1236,1235,-0.0104166666666667
"14752","14752",1248,1236,1235,-0.0104166666666667
"18182","18182",1248,1236,1235,-0.0104166666666667
"170","170",1092,1092,1154,0.0567765567765568
"171","171",3941,3941,5751,0.459274295863994
"172","172",3199,2587,2578,-0.19412316348859
"7828","7828",3199,2587,2578,-0.19412316348859
"173","173",2896,2898,2583,-0.108080110497238
"174","174",1960,2050,2063,0.0525510204081633
"175","175",3577,3853,3783,0.0575901593514118
"176","176",6435,6379,6295,-0.0217560217560218
"16483","16483",6435,6379,6295,-0.0217560217560218
"177","177",3360,3360,3361,0.000297619047619048
"178","178",5667,5585,5510,-0.0277042526910182
"179","179",3199,3307,3398,0.0622069396686465
"180","180",4762,4666,4624,-0.0289794204115918
"181","181",6236,6217,5817,-0.0671905067350866
"17835","17835",6236,6217,5817,-0.0671905067350866
"182","182",3496,3496,3319,-0.050629290617849
"183","183",2006,2070,2033,0.0134596211365902
"12141","12141",2006,2070,2033,0.0134596211365902
"184","184",5740,5126,5125,-0.107142857142857
"5647","5647",5740,5126,5125,-0.107142857142857
"185","185",4343,4356,4356,0.00299332258807276
"186","186",2366,2384,2260,-0.0448013524936602
"187","187",4491,4690,4688,0.0438655087953685
"188","188",3159,3159,3159,0
