"from_id","to_id","dist_2016","dist_2021","dist_2026","diff_1621","diff_2126","diff_1626","change_pct"
"1","1",5229,5249,5577,20,328,348,0.0665519219736087
"2","2",10254,9004,9817,-1250,813,-437,-0.0426175151160523
"3","3",8577,9143,9044,566,-99,467,0.0544479421709222
"4","4",2766,2955,2809,189,-146,43,0.0155459146782357
"5","5",2696,2770,2749,74,-21,53,0.0196587537091988
"6","6",8374,8146,8451,-228,305,77,0.00919512777645092
"7","7",4730,4585,4801,-145,216,71,0.0150105708245243
"8","8",3944,3909,3908,-35,-1,-36,-0.00912778904665314
"9","9",5203,5161,5342,-42,181,139,0.0267153565250817
"10","10",3199,3428,3151,229,-277,-48,-0.0150046889653017
"11","11",10669,10494,11101,-175,607,432,0.0404911425625644
"12","12",10129,9366,9169,-763,-197,-960,-0.0947773719024583
"13","13",4655,4779,5090,124,311,435,0.0934479054779807
"14","14",4641,4543,4425,-98,-118,-216,-0.0465416936005171
"15","15",10653,10859,11232,206,373,579,0.0543508870740636
"16","16",11566,11451,11496,-115,45,-70,-0.00605222203008819
"17","17",4908,4712,4950,-196,238,42,0.00855745721271394
"18","18",5859,5405,5827,-454,422,-32,-0.00546168288103772
"19","19",9209,9478,10344,269,866,1135,0.123248995547834
"20","20",5690,5753,6162,63,409,472,0.0829525483304042
"21","21",13962,13946,13499,-16,-447,-463,-0.0331614381893712
"22","22",5650,6262,6771,612,509,1121,0.198407079646018
"23","23",7123,7176,7230,53,54,107,0.0150217604941738
"24","24",2547,2572,2564,25,-8,17,0.00667451904201021
"25","25",11577,9459,9883,-2118,424,-1694,-0.14632460913881
"26","26",12558,12573,12585,15,12,27,0.00215002388915432
"27","27",5886,5791,5796,-95,5,-90,-0.0152905198776758
"28","28",6684,6913,6950,229,37,266,0.0397965290245362
"29","29",9480,9469,9500,-11,31,20,0.00210970464135021
"30","30",7054,6706,6714,-348,8,-340,-0.0481996030620924
"31","31",4920,4675,4721,-245,46,-199,-0.0404471544715447
"32","32",3352,3615,3776,263,161,424,0.126491646778043
"33","33",1771,1733,2239,-38,506,468,0.264257481648786
"34","34",7963,7923,7897,-40,-26,-66,-0.00828833354263469
"35","35",7779,8165,8184,386,19,405,0.0520632472040108
"36","36",15612,15320,16574,-292,1254,962,0.0616192672303356
"37","37",1400,1333,1772,-67,439,372,0.265714285714286
"38","38",9958,9926,10093,-32,167,135,0.0135569391444065
"39","39",12711,12358,11958,-353,-400,-753,-0.0592400283219259
"40","40",3104,3101,2965,-3,-136,-139,-0.0447809278350515
"41","41",5570,5769,5955,199,186,385,0.0691202872531418
"42","42",3555,3830,4041,275,211,486,0.136708860759494
"43","43",4481,4035,4030,-446,-5,-451,-0.100647176969426
"44","44",13493,12899,13036,-594,137,-457,-0.033869413770103
"45","45",3667,3525,3805,-142,280,138,0.0376329424597764
"46","46",5543,5292,5232,-251,-60,-311,-0.0561068013710987
"47","47",11298,11222,11957,-76,735,659,0.058328907771287
"48","48",6517,5976,5996,-541,20,-521,-0.0799447598588307
"49","49",6603,6814,6793,211,-21,190,0.0287747993336362
"50","50",5448,5296,5568,-152,272,120,0.0220264317180617
"51","51",9227,8842,8792,-385,-50,-435,-0.0471442505689823
"52","52",7833,7977,7359,144,-618,-474,-0.0605132133282267
"53","53",10949,10753,10998,-196,245,49,0.00447529454744726
"54","54",4690,4673,4558,-17,-115,-132,-0.0281449893390192
"55","55",10166,9224,9939,-942,715,-227,-0.022329333071021
"56","56",11614,10743,11859,-871,1116,245,0.0210952298949544
"57","57",6474,6590,7190,116,600,716,0.110596231078159
"58","58",7531,6977,6949,-554,-28,-582,-0.0772805736290001
"60","60",6799,6712,8355,-87,1643,1556,0.228857184880129
"61","61",12600,12256,12426,-344,170,-174,-0.0138095238095238
"62","62",3337,3173,3073,-164,-100,-264,-0.0791129757267006
"63","63",6282,6173,6597,-109,424,315,0.0501432664756447
"64","64",9260,9158,9665,-102,507,405,0.0437365010799136
"65","65",10717,10644,11302,-73,658,585,0.0545861715032192
"66","66",6573,6521,6526,-52,5,-47,-0.0071504640194736
"67","67",4059,4249,4449,190,200,390,0.0960827790096083
