"from_id","to_id","dist_2016","dist_2021","dist_2026","diff_1621","diff_2126","diff_1626","change_pct"
"1","1",1575,1589,1629,14,40,54,0.0342857142857143
"2","2",9445,9722,10546,277,824,1101,0.116569613552144
"3","3",3856,4648,4041,792,-607,185,0.0479771784232365
"4","4",9062,9625,9080,563,-545,18,0.00198631648642684
"5","5",5308,5300,6171,-8,871,863,0.162584777694047
"6","6",4926,4969,5903,43,934,977,0.198335363377994
"7","7",6034,6558,6434,524,-124,400,0.0662910175671197
"8","8",4591,4974,5663,383,689,1072,0.233500326726203
"9","9",9903,9537,10904,-366,1367,1001,0.101080480662426
"10","10",7532,7813,8159,281,346,627,0.0832448220924057
"11","11",6640,6988,6975,348,-13,335,0.0504518072289157
"12","12",2527,2641,2547,114,-94,20,0.00791452314998021
"13","13",7556,7889,8290,333,401,734,0.0971413446267867
"14","14",11985,11951,14064,-34,2113,2079,0.173466833541927
"15","15",3856,3572,2709,-284,-863,-1147,-0.297458506224066
"16","16",6458,6266,6493,-192,227,35,0.00541963456178383
"17","17",11091,11602,10375,511,-1227,-716,-0.0645568478946894
"20","20",8536,8806,8649,270,-157,113,0.0132380506091846
"21","21",2449,2381,2706,-68,325,257,0.104940792160065
"22","22",11029,10989,13163,-40,2174,2134,0.193489890289237
"23","23",10408,10170,11129,-238,959,721,0.0692736356648732
"24","24",5708,7018,6196,1310,-822,488,0.0854940434477926
"25","25",3540,3723,3900,183,177,360,0.101694915254237
"26","26",10851,10839,10872,-12,33,21,0.00193530550179707
"27","27",4719,4430,5951,-289,1521,1232,0.261072261072261
"28","28",8012,7633,8710,-379,1077,698,0.0871193210184723
"29","29",5358,5795,5363,437,-432,5,0.000933184023889511
"30","30",7722,8593,7475,871,-1118,-247,-0.031986531986532
"31","31",4112,4075,4227,-37,152,115,0.0279669260700389
"32","32",9791,10364,9973,573,-391,182,0.0185884996425289
"33","33",6335,6423,5920,88,-503,-415,-0.0655090765588003
"34","34",5594,5626,6441,32,815,847,0.151412227386486
"35","35",6022,6278,6110,256,-168,88,0.0146130853537031
"36","36",2307,2196,2341,-111,145,34,0.0147377546597313
"37","37",1049,1505,1188,456,-317,139,0.132507149666349
"38","38",8902,8441,7902,-461,-539,-1000,-0.112334306897326
"39","39",8146,9706,10080,1560,374,1934,0.237417137245274
"40","40",9788,9220,8504,-568,-716,-1284,-0.131181038005721
"41","41",4563,4288,4133,-275,-155,-430,-0.0942362480824019
"42","42",9802,10713,9602,911,-1111,-200,-0.02040399918384
"43","43",14167,14323,14285,156,-38,118,0.00832921578315804
"44","44",9986,10027,10099,41,72,113,0.0113158421790507
"45","45",3940,3962,4388,22,426,448,0.113705583756345
"46","46",4813,5074,4694,261,-380,-119,-0.0247247039268647
"47","47",6405,6363,6100,-42,-263,-305,-0.0476190476190476
"48","48",8187,8489,9043,302,554,856,0.104556003420056
"49","49",4643,4861,4119,218,-742,-524,-0.112858065905664
"50","50",10125,9864,10324,-261,460,199,0.0196543209876543
"52","52",6762,6467,7313,-295,846,551,0.0814847678201715
"53","53",7270,7823,8525,553,702,1255,0.172627235213205
"54","54",7183,7210,10115,27,2905,2932,0.408185994709731
"55","55",9283,8965,8968,-318,3,-315,-0.033932995798772
"56","56",11293,10842,12745,-451,1903,1452,0.128575223589834
"57","57",7038,7150,7059,112,-91,21,0.00298380221653879
"59","59",4263,4831,4451,568,-380,188,0.0441003987802017
"60","60",5272,5138,5216,-134,78,-56,-0.0106221547799697
"61","61",1150,876,979,-274,103,-171,-0.148695652173913
"62","62",7622,7699,7720,77,21,98,0.0128575177118866
"63","63",11442,11568,10974,126,-594,-468,-0.0409019402202412
"64","64",8836,8469,8892,-367,423,56,0.006337709370756
"65","65",5212,5471,6204,259,733,992,0.190330007674597
"66","66",6397,6182,7452,-215,1270,1055,0.164921056745349
"67","67",5828,5301,5297,-527,-4,-531,-0.0911118737131091
"68","68",10346,11146,10076,800,-1070,-270,-0.026097042335202
"69","69",9005,9351,8916,346,-435,-89,-0.00988339811215991
"70","70",7854,7899,7481,45,-418,-373,-0.0474917239623122
"71","71",5500,6039,5550,539,-489,50,0.00909090909090909
"72","72",8324,8564,10181,240,1617,1857,0.223089860643921
"73","73",9586,9375,8940,-211,-435,-646,-0.067389943667849
"74","74",4231,3756,5017,-475,1261,786,0.185771685180808
"75","75",5043,5070,5625,27,555,582,0.11540749553837
"76","76",11313,11119,12220,-194,1101,907,0.0801732520109608
"77","77",12486,12813,15714,327,2901,3228,0.258529553099471
"78","78",1997,2274,1903,277,-371,-94,-0.0470706059088633
"79","79",13864,13888,14425,24,537,561,0.040464512406232
"80","80",11238,11593,10923,355,-670,-315,-0.0280298985584624
"81","81",11180,11893,11694,713,-199,514,0.0459749552772809
"82","82",9560,9890,9852,330,-38,292,0.0305439330543933
"83","83",6234,5995,6705,-239,710,471,0.075553416746872
"84","84",9526,9439,9985,-87,546,459,0.0481839176989292
"85","85",12346,12604,12416,258,-188,70,0.00566985258383282
"86","86",13088,13231,14068,143,837,980,0.0748777506112469
"87","87",6249,6206,6647,-43,441,398,0.0636901904304689
"88","88",9159,9541,8987,382,-554,-172,-0.0187793427230047
"89","89",3259,3566,3802,307,236,543,0.166615526235041
"90","90",8566,8344,8679,-222,335,113,0.0131916880691104
"91","91",10480,10163,11375,-317,1212,895,0.0854007633587786
"92","92",12047,11657,12496,-390,839,449,0.03727068979829
"93","93",3217,3381,3455,164,74,238,0.07398197078023
"94","94",12796,13133,13204,337,71,408,0.031884964051266
"95","95",9506,9804,10394,298,590,888,0.0934146854618136
"96","96",8062,7365,6664,-697,-701,-1398,-0.173406102704044
"97","97",12618,13051,12243,433,-808,-375,-0.0297194484070376
"98","98",7526,7563,7119,37,-444,-407,-0.0540791921339357
"99","99",6740,6434,5840,-306,-594,-900,-0.13353115727003
"100","100",2412,2518,2272,106,-246,-140,-0.0580431177446103
"101","101",7981,7547,7189,-434,-358,-792,-0.0992356847512843
"102","102",7479,7478,7910,-1,432,431,0.0576280251370504
"103","103",5585,5297,6594,-288,1297,1009,0.180662488809311
"104","104",2855,2734,2889,-121,155,34,0.0119089316987741
"105","105",9795,10064,10046,269,-18,251,0.0256253190403267
"106","106",9746,10600,11080,854,480,1334,0.136876667350708
"107","107",10350,9518,9153,-832,-365,-1197,-0.115652173913043
"108","108",1247,1295,550,48,-745,-697,-0.558941459502807
"109","109",5730,6084,7508,354,1424,1778,0.310296684118674
"110","110",9048,9864,10600,816,736,1552,0.171529619805482
"111","111",4282,5047,4141,765,-906,-141,-0.0329285380663241
"112","112",6585,6989,7584,404,595,999,0.151708428246014
"113","113",7334,7463,8828,129,1365,1494,0.203708753749659
"114","114",2268,2375,2287,107,-88,19,0.00837742504409171
"115","115",2423,2983,2650,560,-333,227,0.0936855138258357
"116","116",4388,4212,3976,-176,-236,-412,-0.0938924339106655
"117","117",7229,7157,8594,-72,1437,1365,0.188822797067368
"118","118",4260,4161,4779,-99,618,519,0.121830985915493
"119","119",9532,10214,10052,682,-162,520,0.0545530843474612
"120","120",8391,7720,8944,-671,1224,553,0.0659039447026576
"121","121",3133,3114,3413,-19,299,280,0.0893712097031599
"122","122",10677,10585,11176,-92,591,499,0.0467359745246792
"123","123",12850,12703,14192,-147,1489,1342,0.10443579766537
"124","124",2993,2733,2536,-260,-197,-457,-0.152689609087872
"126","126",4956,4433,4726,-523,293,-230,-0.046408393866021
"127","127",6915,6813,7827,-102,1014,912,0.131887201735358
