"from_id","to_id","dist_2016","dist_2021","dist_2026","diff_1621","diff_2126","diff_1626","change_pct"
"1","1",7615,7732,7404,117,-328,-211,-0.0277084701247538
"2","2",11900,11141,11630,-759,489,-270,-0.0226890756302521
"3","3",6062,6363,6508,301,145,446,0.0735730781920158
"4","4",7497,6871,7729,-626,858,232,0.0309457116179805
"5","5",9996,10267,10332,271,65,336,0.0336134453781513
"6","6",3398,3465,3508,67,43,110,0.0323719835197175
"7","7",7323,8232,8420,909,188,1097,0.149801993718421
"8","8",5853,5908,6215,55,307,362,0.0618486246369383
"9","9",3068,3061,3065,-7,4,-3,-0.000977835723598436
"10","10",3092,3041,3610,-51,569,518,0.167529107373868
"11","11",6824,6717,6562,-107,-155,-262,-0.0383939038686987
"12","12",7600,7763,7948,163,185,348,0.0457894736842105
"13","13",8403,7516,7439,-887,-77,-964,-0.114720933000119
"14","14",9022,8233,8679,-789,446,-343,-0.0380181777876302
"15","15",2550,2266,2326,-284,60,-224,-0.087843137254902
"16","16",3614,3758,3733,144,-25,119,0.0329275041505257
"17","17",4341,4467,4860,126,393,519,0.119557705597789
"18","18",8919,8888,8973,-31,85,54,0.00605449041372351
"19","19",8706,8635,9430,-71,795,724,0.0831610383643464
"20","20",6688,6413,7111,-275,698,423,0.0632476076555024
"21","21",8294,8308,8385,14,77,91,0.0109717868338558
"22","22",10727,10284,10296,-443,12,-431,-0.0401789876013797
"23","23",3543,3332,3472,-211,140,-71,-0.0200395145357042
"24","24",1587,2092,2306,505,214,719,0.453056080655324
"25","25",5000,4942,4925,-58,-17,-75,-0.015
"26","26",10780,10821,10996,41,175,216,0.0200371057513915
"27","27",2520,2665,2902,145,237,382,0.151587301587302
"28","28",2558,2542,2549,-16,7,-9,-0.00351837372947615
"29","29",10610,9815,9904,-795,89,-706,-0.0665409990574929
"30","30",9113,9612,9528,499,-84,415,0.0455393394052453
"31","31",2931,3045,2949,114,-96,18,0.00614124872057318
"32","32",5947,6245,6232,298,-13,285,0.0479233226837061
"33","33",1578,1766,1683,188,-83,105,0.0665399239543726
"34","34",1038,762,678,-276,-84,-360,-0.346820809248555
"35","35",5387,5155,5167,-232,12,-220,-0.0408390569890477
"36","36",7192,7202,7385,10,183,193,0.0268353726362625
"37","37",2719,2753,2928,34,175,209,0.0768664950349393
"38","38",12791,12456,12562,-335,106,-229,-0.017903213196779
"39","39",7208,6233,6083,-975,-150,-1125,-0.156076581576027
"40","40",3534,3418,3549,-116,131,15,0.00424448217317487
"41","41",9020,8731,8696,-289,-35,-324,-0.035920177383592
"42","42",6213,5857,5903,-356,46,-310,-0.0498953806534685
"43","43",11591,11744,11956,153,212,365,0.0314899490984384
"44","44",8787,8602,8680,-185,78,-107,-0.0121770797769432
"45","45",4059,3267,3427,-792,160,-632,-0.15570337521557
"46","46",2569,2316,2720,-253,404,151,0.0587777345270533
"47","47",8093,8278,8229,185,-49,136,0.016804645990362
"48","48",11962,11850,12509,-112,659,547,0.0457281391071727
"49","49",8351,7388,7603,-963,215,-748,-0.0895701113639085
"50","50",9027,8061,8258,-966,197,-769,-0.0851888778110114
"51","51",9671,9745,10032,74,287,361,0.037328094302554
"52","52",2381,2349,2311,-32,-38,-70,-0.0293994120117598
"53","53",6936,7155,8117,219,962,1181,0.170271049596309
"54","54",12554,11982,12149,-572,167,-405,-0.0322606340608571
"55","55",11000,10751,10848,-249,97,-152,-0.0138181818181818
"56","56",11308,10409,11598,-899,1189,290,0.0256455606650159
"57","57",1918,1824,1761,-94,-63,-157,-0.0818561001042753
"58","58",9598,10335,10458,737,123,860,0.0896020004167535
"59","59",8890,8237,8916,-653,679,26,0.00292463442069741
"60","60",6045,6060,6506,15,446,461,0.0762613730355666
"61","61",6941,6718,7059,-223,341,118,0.0170004322143783
"62","62",11608,11695,12521,87,826,913,0.0786526533425224
"63","63",1876,1864,1853,-12,-11,-23,-0.0122601279317697
"64","64",3872,4072,4370,200,298,498,0.128615702479339
"65","65",8020,8039,8537,19,498,517,0.0644638403990025
"66","66",5362,4872,5226,-490,354,-136,-0.0253636702722865
"67","67",8228,8118,8462,-110,344,234,0.0284394749635391
"68","68",7626,7293,7006,-333,-287,-620,-0.0813008130081301
"69","69",9482,9236,9559,-246,323,77,0.00812064965197216
"70","70",1853,1841,1792,-12,-49,-61,-0.0329195898542903
"71","71",10587,10341,11178,-246,837,591,0.0558231793709266
"72","72",15682,14210,15040,-1472,830,-642,-0.0409386557837011
"73","73",6537,6347,6679,-190,332,142,0.021722502677069
"74","74",7528,7501,7769,-27,268,241,0.0320138150903294
"75","75",3564,3590,3567,26,-23,3,0.000841750841750842
"76","76",3927,4011,4228,84,217,301,0.0766488413547237
"77","77",7308,7165,7763,-143,598,455,0.0622605363984674
"78","78",8701,8523,8266,-178,-257,-435,-0.0499942535340765
"79","79",11274,11337,10784,63,-553,-490,-0.0434628348412276
"80","80",2919,2893,3363,-26,470,444,0.152106885919836
"81","81",10237,10107,10189,-130,82,-48,-0.00468887369346488
"82","82",7100,6754,6788,-346,34,-312,-0.043943661971831
"83","83",9789,9468,9568,-321,100,-221,-0.0225763612217795
"84","84",1329,1317,1398,-12,81,69,0.0519187358916479
"85","85",3480,3559,3665,79,106,185,0.0531609195402299
"86","86",2715,2659,3329,-56,670,614,0.226151012891344
"87","87",9290,9322,9827,32,505,537,0.0578040904198062
"88","88",12112,10743,10740,-1369,-3,-1372,-0.113276089828269
"89","89",13784,13424,13994,-360,570,210,0.01523505513639
"90","90",13885,14047,14556,162,509,671,0.0483255311487216
"91","91",4953,4905,6003,-48,1098,1050,0.211992731677771
"92","92",9261,9425,9635,164,210,374,0.0403844077313465
"93","93",8356,8332,8438,-24,106,82,0.00981330780277645
"94","94",3656,3954,4320,298,366,664,0.181619256017505
"95","95",2275,2125,2421,-150,296,146,0.0641758241758242
"96","96",4032,3609,3607,-423,-2,-425,-0.105406746031746
"97","97",11754,11226,11412,-528,186,-342,-0.0290964777947933
"98","98",3104,2809,2767,-295,-42,-337,-0.108569587628866
"99","99",2966,2440,2681,-526,241,-285,-0.0960890087660148
"100","100",7392,7487,7708,95,221,316,0.0427489177489178
"101","101",2849,2929,2963,80,34,114,0.04001404001404
"102","102",7587,8345,8879,758,534,1292,0.17029128772901
"103","103",10611,9708,9676,-903,-32,-935,-0.0881161059278108
"104","104",4089,4090,3572,1,-518,-517,-0.126436781609195
"105","105",1916,1766,3246,-150,1480,1330,0.694154488517745
"106","106",2594,2468,2589,-126,121,-5,-0.00192752505782575
"107","107",1999,1870,2686,-129,816,687,0.343671835917959
"108","108",4419,4347,5591,-72,1244,1172,0.265218375198009
"109","109",5946,5819,5948,-127,129,2,0.000336360578540195
"110","110",16016,14389,14894,-1627,505,-1122,-0.0700549450549451
"111","111",8674,8364,8377,-310,13,-297,-0.0342402582430251
"112","112",11998,11980,12764,-18,784,766,0.063843973995666
"113","113",11045,11198,10636,153,-562,-409,-0.0370303304662743
"114","114",4957,5028,5607,71,579,650,0.131127698204559
"115","115",9975,9947,10581,-28,634,606,0.0607518796992481
"116","116",3202,3324,3476,122,152,274,0.0855715178013741
"117","117",9032,8505,8383,-527,-122,-649,-0.0718556244464128
"118","118",5927,6510,6113,583,-397,186,0.0313818120465666
"119","119",4113,3618,4232,-495,614,119,0.0289326525650377
